id,Date Invoiced,Date Paid,No. Days taken to Pay,Client Name,Invoice Reference,Invoice Amount,Paid Amount,Is Duplicate,Payment Status,Is Late,Invoice Month,Invoice Year,Payment Month,Payment Year,Is Outstanding,Amount Due
1b9ba908-850c-4530-924b-5e12683a5299,2018-03-29,2018-07-25,118,85,2018-20184210,558470.79,558470.79,True,Fully Paid,True,2018-03,2018,2018-07,2018,False,0.0
d2eaaddf-bfa3-4ef8-a58e-2adf7fc19734,2018-03-29,2019-12-29,640,85,2018-20184210,1043147.03,95067.83,True,Partially Paid,True,2018-03,2018,2019-12,2019,True,948079.2
51cef51d-eab4-4631-b873-7000d560ba02,2018-03-29,2018-07-25,118,85,2018-20184210,1043147.03,948079.2,True,Partially Paid,True,2018-03,2018,2018-07,2018,True,95067.83000000007
af86e7b8-1bdc-4da5-bb1d-ce0f2e8d14a6,2017-10-31,2018-01-29,90,85,2017-20173987,538772.41,538772.41,True,Fully Paid,True,2017-10,2017,2018-01,2018,False,0.0
145651b1-2ff0-4353-a28d-5f59b3949df9,2017-10-31,2018-01-29,90,85,2017-20173987,263105.58,263105.58,True,Fully Paid,True,2017-10,2017,2018-01,2018,False,0.0
08c2af17-53b6-4747-91fa-ab57afd4f86c,2018-05-31,2018-09-16,108,85,2018-20184309,204634.61,204634.61,True,Fully Paid,True,2018-05,2018,2018-09,2018,False,0.0
3cebe846-7caa-4dbf-a6d4-d3a60bd606e0,2018-05-31,2018-09-16,108,85,2018-20184309,204634.61,204634.61,True,Fully Paid,True,2018-05,2018,2018-09,2018,False,0.0
3a7d3cf8-abe2-44f9-b09a-213618239a8e,2018-06-28,2018-09-16,80,85,2018-20184331,204634.61,204634.61,True,Fully Paid,True,2018-06,2018,2018-09,2018,False,0.0
29853a6c-1766-4866-a8ef-1bbc64115fed,2018-06-28,2018-09-16,80,85,2018-20184331,204634.61,204634.61,True,Fully Paid,True,2018-06,2018,2018-09,2018,False,0.0
f1c89699-2738-480c-9d5d-f88b3472bdf3,2018-07-29,2019-09-15,413,85,2018-20184363,204634.61,204634.61,True,Fully Paid,True,2018-07,2018,2019-09,2019,False,0.0
c2bfa2a8-48d0-4f5a-9d70-789f94f31715,2018-07-29,2019-09-15,413,85,2018-20184363,204634.61,204634.61,True,Fully Paid,True,2018-07,2018,2019-09,2019,False,0.0
5e911b0d-74db-4fdf-912c-93f3fa4e35ca,2019-12-29,2020-01-30,32,85,2019-5003,332643.09,332643.09,True,Fully Paid,True,2019-12,2019,2020-01,2020,False,0.0
38734c12-d011-4d5d-9477-cf793f547ade,2018-03-29,2018-07-25,118,85,2018-20184210,275902.24,275902.24,True,Fully Paid,True,2018-03,2018,2018-07,2018,False,0.0
6d84e925-53ae-4f74-b953-dc7c20f97ad4,2017-07-31,2017-08-27,27,85,2017-20173807,101592.31,101592.31,True,Fully Paid,False,2017-07,2017,2017-08,2017,False,0.0
b85eb264-2b1d-4310-898c-5cb9af2ecc27,2017-12-31,2019-12-29,728,85,2017-20174081,200471.71,10023.59,True,Partially Paid,True,2017-12,2017,2019-12,2019,True,190448.12
dd9c1f39-8a03-4e49-9a17-f00a7c999b74,2017-12-31,2018-03-11,70,85,2017-20174081,200471.71,190448.12,True,Partially Paid,True,2017-12,2017,2018-03,2018,True,10023.589999999997
247c5e0f-62f8-4318-898d-5d5ad3f1e3b5,2018-03-29,2018-07-25,118,85,2018-20184210,230257.35,230257.35,True,Fully Paid,True,2018-03,2018,2018-07,2018,False,0.0
ad42a49e-4c55-4596-9791-b9d2bc92e824,2019-12-29,2019-12-29,0,85,2019-5003,129507.51,8524.42,True,Partially Paid,False,2019-12,2019,2019-12,2019,True,120983.09
cb80f198-d081-49ca-a277-49c6b588ee1a,2019-12-29,2020-01-30,32,85,2019-5003,129507.51,120983.09,True,Partially Paid,True,2019-12,2019,2020-01,2020,True,8524.419999999998
abc7b953-3e3e-4c7a-aaad-5a618bd009cd,2017-10-31,2019-12-29,789,85,2017-20173987,127268.12,3759.3,True,Partially Paid,True,2017-10,2017,2019-12,2019,True,123508.82
2ffea204-7279-4c8c-9f8b-5ab0dd8770ec,2017-10-31,2019-12-29,789,85,2017-20173987,127268.12,50266.11,True,Partially Paid,True,2017-10,2017,2019-12,2019,True,77002.01
571f8cd8-f211-4737-aa52-cbd5e220bfbc,2017-10-31,2018-01-29,90,85,2017-20173987,127268.12,73242.71,True,Partially Paid,True,2017-10,2017,2018-01,2018,True,54025.40999999999
7f0e955d-6ce9-4bf6-91dc-0a1e5baec7e5,2018-08-30,2019-09-15,381,85,2018-20184415,209466.25,209466.25,True,Fully Paid,True,2018-08,2018,2019-09,2019,False,0.0
2c618acf-8b48-4bb6-9bfb-9635b42a4306,2018-08-30,2019-09-15,381,85,2018-20184415,209466.25,209466.25,True,Fully Paid,True,2018-08,2018,2019-09,2019,False,0.0
07704afc-ef48-4db6-a47b-9c509e55de54,2017-05-30,2017-07-25,56,85,2017-20173705,86963.86,86963.86,True,Fully Paid,True,2017-05,2017,2017-07,2017,False,0.0
e57b212b-e2ff-4a88-9f2a-ca34ff07a29b,2017-04-17,2017-05-09,22,85,2017-20173636,150002.43,150002.43,True,Fully Paid,False,2017-04,2017,2017-05,2017,False,0.0
40af39e1-e9d2-4001-bc2d-0a3202318f09,2017-10-31,2017-12-21,51,85,2017-20173976,150002.43,150002.43,True,Fully Paid,True,2017-10,2017,2017-12,2017,False,0.0
a5669108-0a13-4e8e-9810-f6502ce0ed20,2017-05-30,2019-12-29,943,85,2017-20173705,103665.41,20225.55,True,Partially Paid,True,2017-05,2017,2019-12,2019,True,83439.86
9800fd1f-c027-409c-9492-e26f0640b1e8,2017-05-30,2017-07-25,56,85,2017-20173705,103665.41,83439.86,True,Partially Paid,True,2017-05,2017,2017-07,2017,True,20225.550000000003
93ba4bbe-cc0c-4f94-aa51-76cb383b0ddc,2017-07-31,2019-12-29,881,85,2017-20173807,103665.41,6295.51,True,Partially Paid,True,2017-07,2017,2019-12,2019,True,97369.9
7ac5576f-07ba-4a20-8934-5c4f0b5d8395,2017-07-31,2017-08-27,27,85,2017-20173807,103665.41,97369.89,True,Partially Paid,False,2017-07,2017,2017-08,2017,True,6295.520000000004
f1e50317-f8d2-4413-a658-dd0d68581a8e,2017-09-30,2017-11-02,33,85,2017-20173922,103665.41,103665.41,True,Fully Paid,True,2017-09,2017,2017-11,2017,False,0.0
fbca6f3e-793a-4e68-a509-eed25358fa74,2017-10-31,2019-12-29,789,85,2017-20173976,103665.41,5183.27,True,Partially Paid,True,2017-10,2017,2019-12,2019,True,98482.14
e1442cf0-30e4-427a-8b15-9d537b249ef4,2017-10-31,2017-12-21,51,85,2017-20173976,103665.41,98482.14,True,Partially Paid,True,2017-10,2017,2017-12,2017,True,5183.270000000004
ff26dda8-95f2-43eb-8a47-335149340081,2018-05-31,2019-12-29,577,85,2018-20184309,68992.39,3819.02,True,Partially Paid,True,2018-05,2018,2019-12,2019,True,65173.37
791ab886-0bb4-4151-b8b4-2d76266f47c3,2018-05-31,2019-12-29,577,85,2018-20184309,68992.39,21368.68,True,Partially Paid,True,2018-05,2018,2019-12,2019,True,47623.71
4cb7f25a-dd08-4d75-915a-4b5ee03fdc1e,2018-05-31,2018-09-16,108,85,2018-20184309,68992.39,43804.69,True,Partially Paid,True,2018-05,2018,2018-09,2018,True,25187.699999999997
035562e1-4292-49ed-9a72-a9e6a861689f,2018-06-28,2019-12-29,549,85,2018-20184331,68992.39,20109.3,True,Partially Paid,True,2018-06,2018,2019-12,2019,True,48883.09
778ebcbd-5a71-449b-8049-f65a4cef5a60,2018-06-28,2019-12-29,549,85,2018-20184331,68992.39,5078.4,True,Partially Paid,True,2018-06,2018,2019-12,2019,True,63913.99
84528c16-498a-48e3-a610-1a252c784456,2018-06-28,2018-09-16,80,85,2018-20184331,68992.39,43804.69,True,Partially Paid,True,2018-06,2018,2018-09,2018,True,25187.699999999997
78b79b81-ccc9-4f3d-89c9-4d69e0bd10e9,2018-07-29,2019-12-29,518,85,2018-20184363,68992.39,18849.91,True,Partially Paid,True,2018-07,2018,2019-12,2019,True,50142.48
05ca1932-3348-4553-b380-159b9627cdbe,2018-07-29,2019-12-29,518,85,2018-20184363,68992.39,6337.79,True,Partially Paid,True,2018-07,2018,2019-12,2019,True,62654.6
6418890d-e0df-4b67-ad35-89b1ca868ee1,2018-07-29,2019-09-15,413,85,2018-20184363,68992.39,43804.69,True,Partially Paid,True,2018-07,2018,2019-09,2019,True,25187.699999999997
057ac802-ddce-4ad6-911c-531c46bd3696,2017-05-30,2017-07-25,56,85,2017-20173705,107074.02,107074.02,True,Fully Paid,True,2017-05,2017,2017-07,2017,False,0.0
fe871157-2d13-4084-9380-7751e19655aa,2017-07-31,2017-08-27,27,85,2017-20173807,107074.02,107074.02,True,Fully Paid,False,2017-07,2017,2017-08,2017,False,0.0
495c8066-78ce-452c-b3e1-d47257392a0f,2017-08-30,2017-10-18,49,85,2017-20173872,107074.02,107074.02,True,Fully Paid,True,2017-08,2017,2017-10,2017,False,0.0
d9bb0c03-0b97-43ea-b091-863265ee5351,2017-08-30,2017-10-18,49,85,2017-20173872,79795.37,79795.37,True,Fully Paid,True,2017-08,2017,2017-10,2017,False,0.0
c5bbdf2d-b2fc-4850-b23a-e021487bff54,2017-04-17,2019-12-29,986,85,2017-20173636,69302.74,2822.64,True,Partially Paid,True,2017-04,2017,2019-12,2019,True,66480.1
035e323e-80d6-486f-ac1e-a60901b80b55,2017-04-17,2017-05-09,22,85,2017-20173636,69302.74,66480.1,True,Partially Paid,False,2017-04,2017,2017-05,2017,True,2822.6399999999994
477c7afe-ec9a-424a-96dd-1b7d6cb11d60,2017-04-17,2017-05-09,22,85,2017-20173636,34665.31,34665.31,True,Fully Paid,False,2017-04,2017,2017-05,2017,False,0.0
580bc113-ec28-426f-88fd-cfc4a4cebb36,2017-09-30,2017-11-02,33,85,2017-20173922,26613.89,26613.89,True,Fully Paid,True,2017-09,2017,2017-11,2017,False,0.0
9fad234b-cb97-4cc1-ab7e-d56105b6f286,2017-10-31,2017-12-21,51,85,2017-20173976,26613.89,26613.89,True,Fully Paid,True,2017-10,2017,2017-12,2017,False,0.0
2c447cd3-fb40-40b4-bbbe-dc2eb68ff6d2,2017-08-30,2017-10-18,49,85,2017-20173872,48570.34,48570.34,True,Fully Paid,True,2017-08,2017,2017-10,2017,False,0.0
4b9dc461-b17a-4fbc-9948-8f44811cbfb0,2017-05-30,2017-07-25,56,85,2017-20173705,50514.61,50514.61,True,Fully Paid,True,2017-05,2017,2017-07,2017,False,0.0
2d2b435c-f101-4004-b0d8-c6b8ba398a0c,2017-07-31,2017-08-27,27,85,2017-20173807,50514.61,50514.61,True,Fully Paid,False,2017-07,2017,2017-08,2017,False,0.0
d455054d-1cb1-4c6f-bb73-89eb9288dff5,2017-09-30,2017-11-02,33,85,2017-20173922,50514.61,50514.61,True,Fully Paid,True,2017-09,2017,2017-11,2017,False,0.0
0fa98959-5e31-4fdc-957a-d8346ca93a24,2017-10-31,2019-12-29,789,85,2017-20173976,50514.61,14086.36,True,Partially Paid,True,2017-10,2017,2019-12,2019,True,36428.25
512d4b5a-e7fa-4c9f-8906-5b0045cd8200,2017-10-31,2017-12-21,51,85,2017-20173976,50514.61,36428.25,True,Partially Paid,True,2017-10,2017,2017-12,2017,True,14086.36
53429686-ec02-437c-b854-82f218692c8c,2017-09-30,2017-11-02,33,85,2017-20173922,34898.94,34898.94,True,Fully Paid,True,2017-09,2017,2017-11,2017,False,0.0
d7a05f08-bc21-4410-97c8-66cdd39b2c1d,2018-03-29,2019-12-29,640,85,2018-20184210,34059.22,34059.22,True,Fully Paid,True,2018-03,2018,2019-12,2019,False,0.0
c5769cb5-4fcc-4196-88af-d9825f1a6023,2017-04-17,2017-05-09,22,85,2017-20173636,24087.99,24087.99,True,Fully Paid,False,2017-04,2017,2017-05,2017,False,0.0
d2756be2-c05c-4b5e-bd0d-065635c834e7,2018-03-29,2018-07-25,118,85,2018-20184210,22304.51,22304.51,True,Fully Paid,True,2018-03,2018,2018-07,2018,False,0.0
ab198396-68f4-44ba-876d-2774dfc35103,2017-08-30,2019-12-29,851,85,2017-20173872,15154.17,9104.16,True,Partially Paid,True,2017-08,2017,2019-12,2019,True,6050.01
1809e113-7501-48f5-998e-a9d1cf0a19c6,2017-08-30,2017-10-18,49,85,2017-20173872,15154.17,6050.01,True,Partially Paid,True,2017-08,2017,2017-10,2017,True,9104.16
2e15ae06-0a04-4428-aa20-f4e88ab67d1b,2018-08-30,2019-12-29,486,85,2018-20184415,17435.27,5915.85,True,Partially Paid,True,2018-08,2018,2019-12,2019,True,11519.42
86144aeb-8df0-4fa0-872b-d2e25bf875d8,2018-08-30,2019-12-29,486,85,2018-20184415,17435.27,11519.42,True,Partially Paid,True,2018-08,2018,2019-12,2019,True,5915.85
5f072e40-87cf-48e9-8231-c1ecf702c033,2017-07-31,2019-12-29,881,85,2017-20173807,18194.74,18194.74,True,Fully Paid,True,2017-07,2017,2019-12,2019,False,0.0
af398f83-eccd-488d-a515-6fcb291399db,2018-03-29,2018-07-25,118,85,2018-20184210,13852.59,13852.59,True,Fully Paid,True,2018-03,2018,2018-07,2018,False,0.0
164aab1d-7955-471f-93e5-c93356c9b8f4,2018-03-29,2018-07-25,118,85,2018-20184210,18722.47,18722.47,True,Fully Paid,True,2018-03,2018,2018-07,2018,False,0.0
e519011c-34c1-443b-a7a6-7fda33aaff2d,2018-03-29,2018-07-25,118,85,2018-20184210,7487.5,7487.5,True,Fully Paid,True,2018-03,2018,2018-07,2018,False,0.0
bcc9e209-bcc4-43b1-8eb4-f744f5a1369f,2017-04-17,2019-12-29,986,85,2017-20173636,12307.09,12307.09,True,Fully Paid,True,2017-04,2017,2019-12,2019,False,0.0
71709bed-cfbe-4657-bfbd-4607587382e9,2017-09-30,2019-12-29,820,85,2017-20173922,7188.86,7175.55,True,Partially Paid,True,2017-09,2017,2019-12,2019,True,13.30999999999949
373bc38f-5fd3-4ffc-904a-f1db814fdf95,2017-09-30,2017-11-02,33,85,2017-20173922,7188.86,13.31,True,Partially Paid,True,2017-09,2017,2017-11,2017,True,7175.549999999999
237f04b5-9d7d-4da7-9c80-51b87d0f57ca,2018-09-30,2019-01-21,113,86,2018-20184432,205744.14,205744.14,False,Fully Paid,True,2018-09,2018,2019-01,2019,False,0.0
79962714-d2f6-4af9-933f-14e928f30a7b,2018-07-10,2018-10-14,96,86,2018-20184350,138323.37,131736.55,True,Partially Paid,True,2018-07,2018,2018-10,2018,True,6586.820000000007
eb02efb4-a1be-441c-a23e-ca3d1aca54fc,2018-07-10,2019-02-17,222,86,2018-20184350,138323.37,6586.83,True,Partially Paid,True,2018-07,2018,2019-02,2019,True,131736.54
f6a29302-a375-4656-a8dd-9528635b93e5,2019-01-22,2019-02-17,26,86,2019-4590,229815.47,229815.47,False,Fully Paid,False,2019-01,2019,2019-02,2019,False,0.0
fab888c3-bbd3-4bba-8bb6-552ed2fa2fba,2018-10-31,2019-01-21,82,86,2018-20184489,87443.94,87443.94,False,Fully Paid,True,2018-10,2018,2019-01,2019,False,0.0
e524c551-4a57-4589-a2ed-c3e6bfd2b3cd,2023-09-11,2023-11-21,71,87,2023-6550,426668.17,426668.17,True,Fully Paid,True,2023-09,2023,2023-11,2023,False,0.0
a32431a3-88b8-4c59-8797-6635cac85fe3,2023-09-30,2024-01-23,115,87,2023-6581,703126.57,703126.57,True,Fully Paid,True,2023-09,2023,2024-01,2024,False,0.0
f0982dcb-f511-4f0c-8542-0e45658cafbd,2022-12-31,2023-09-07,250,87,2022-6220,591861.95,591861.95,True,Fully Paid,True,2022-12,2022,2023-09,2023,False,0.0
6ce079e0-03f0-409f-9a9e-9b998b325908,2023-09-11,2023-11-21,71,87,2023-6550,536760.78,536760.78,True,Fully Paid,True,2023-09,2023,2023-11,2023,False,0.0
66c8eae1-75b8-48ef-9aac-daf26cce0ebb,2023-09-30,2024-01-23,115,87,2023-6581,340186.03,340186.03,True,Fully Paid,True,2023-09,2023,2024-01,2024,False,0.0
ea83e19f-e06c-480f-86f1-a2b8b6f44e44,2023-12-31,2024-03-06,66,87,2023-6680,512106.81,512106.81,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
23194ed5-93b2-45f4-a64e-c6767af26a5a,2023-12-31,2024-03-06,66,87,2023-6680,512106.81,512106.81,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
653760ec-f0c5-4b60-b93e-22a3f7453068,2022-12-31,2023-09-07,250,87,2022-6220,524922.29,524922.29,True,Fully Paid,True,2022-12,2022,2023-09,2023,False,0.0
102aedee-1204-436a-aebd-32a7074783ac,2023-01-31,2023-11-21,294,87,2023-6256,335133.71,335133.71,True,Fully Paid,True,2023-01,2023,2023-11,2023,False,0.0
173091a6-1404-433f-ba09-6e9190223cd1,2023-12-31,2024-03-06,66,87,2023-6680,232336.93,232336.93,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
2a2c38e3-d7fd-45a2-bb3f-ece237474aef,2023-12-31,2024-03-06,66,87,2023-6680,232336.93,232336.93,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
6eab3a85-ad0c-40ce-9370-ddb114898d3a,2023-01-31,2023-11-21,294,87,2023-6256,406518.96,406518.96,True,Fully Paid,True,2023-01,2023,2023-11,2023,False,0.0
5de281ee-70a1-440d-8bd7-f2be1ad95867,2023-07-31,2023-10-24,85,87,2023-6467,381990.11,381990.11,True,Fully Paid,True,2023-07,2023,2023-10,2023,False,0.0
000a778a-9331-4aea-8e65-6d6a345f647d,2024-02-29,2024-03-28,28,87,2024-6745,307011.56,307011.56,True,Fully Paid,False,2024-02,2024,2024-03,2024,False,0.0
41f1f06b-d9fc-42f5-bd84-2374550f8145,2023-07-31,2023-10-24,85,87,2023-6467,291319.21,291319.21,True,Fully Paid,True,2023-07,2023,2023-10,2023,False,0.0
5359e0ac-0561-4adc-aa17-0191cfa106ed,2023-12-31,2024-03-06,66,87,2023-6680,208800.7,208800.7,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
47bd3d63-4c58-477d-ae45-bce6968da429,2023-12-31,2024-03-06,66,87,2023-6680,268223.28,268223.28,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
b3da6e07-8260-4232-8c30-c05eaa24e456,2023-07-31,2023-11-08,100,87,2023-6473,209466.25,209466.25,False,Fully Paid,True,2023-07,2023,2023-11,2023,False,0.0
b2507c8f-7ab4-44c6-95ed-aa1ca7577ec2,2023-05-15,2023-09-07,115,87,2023-6405,141538.17,141538.17,False,Fully Paid,True,2023-05,2023,2023-09,2023,False,0.0
48621d38-64d7-4a3d-86ba-fdabb7cd0392,2023-12-31,2024-03-06,66,87,2023-6680,92159.15,92159.15,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
5de6a677-800f-4f13-92a7-b474239ebe1e,2023-12-31,2024-03-06,66,87,2023-6680,44314.84,44314.84,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
f1f1c3a2-2a4d-491c-ab52-0867b651c693,2024-02-29,2024-03-28,28,87,2024-6745,54682.35,54682.35,True,Fully Paid,False,2024-02,2024,2024-03,2024,False,0.0
fe1e2ee8-c76a-4a82-b5e5-8a185f132be5,2017-09-26,2017-12-12,77,88,2017-20173907,69096.24,36114.74,True,Partially Paid,True,2017-09,2017,2017-12,2017,True,32981.50000000001
2532adcd-bfd8-46e5-a397-d4263b72d49b,2017-09-26,2018-01-10,106,88,2017-20173907,69096.24,32981.5,True,Partially Paid,True,2017-09,2017,2018-01,2018,True,36114.740000000005
c4ec2e5e-07f6-4b24-a579-c02ceb3b20b8,2018-07-23,2018-08-14,22,88,2018-20184357,46446.24,46446.24,False,Fully Paid,False,2018-07,2018,2018-08,2018,False,0.0
b0a4bd31-2aef-4b5e-9ae2-97228cc2ba40,2017-11-21,2018-08-02,254,88,2017-20174005,41678.16,20839.08,True,Partially Paid,True,2017-11,2017,2018-08,2018,True,20839.08
e663330f-3c1f-461d-ac2f-283c43f169f0,2017-11-21,2018-08-02,254,88,2017-20174005,41678.16,20839.08,True,Partially Paid,True,2017-11,2017,2018-08,2018,True,20839.08
ddecbdc8-c6c8-48d0-89d2-0e43763939c9,2016-07-31,2017-04-06,249,89,2016-20163178,129434.47,129434.47,True,Fully Paid,True,2016-07,2016,2017-04,2017,False,0.0
a1ac7dcd-df20-414f-b760-76d93b3c8342,2016-05-31,2016-06-30,30,89,2016-20163085,97675.38,13953.63,True,Partially Paid,False,2016-05,2016,2016-06,2016,True,83721.75
631c242c-d0f0-4c23-9779-ae9e35c20668,2016-05-31,2016-06-12,12,89,2016-20163085,97675.38,83721.76,True,Partially Paid,False,2016-05,2016,2016-06,2016,True,13953.62000000001
28ac18f3-12a6-4f3d-afba-c189dfc56496,2016-06-30,2016-07-18,18,89,2016-20163153,106691.43,106691.43,True,Fully Paid,False,2016-06,2016,2016-07,2016,False,0.0
23a6b3ad-f8a2-43ec-906d-d23d96e6f06e,2016-06-30,2016-07-18,18,89,2016-20163153,127360.07,127360.07,True,Fully Paid,False,2016-06,2016,2016-07,2016,False,0.0
bdccd461-f75a-4018-b466-fae4f40e143c,2017-08-30,2018-08-01,336,89,2017-20173875,57110.03,57110.03,False,Fully Paid,True,2017-08,2017,2018-08,2018,False,0.0
ee43302d-2b04-46cf-a8b3-f048b4540db5,2017-07-31,2017-10-31,92,89,2017-20173812,107074.02,107074.02,False,Fully Paid,True,2017-07,2017,2017-10,2017,False,0.0
26b4a755-3ce0-4339-a7f7-5621bb92e135,2016-09-29,2017-04-06,189,89,2016-20163288,56922.38,56922.38,True,Fully Paid,True,2016-09,2016,2017-04,2017,False,0.0
bb21184f-3eb0-4a78-bba2-d123547d897d,2017-06-04,2017-10-31,149,89,2017-20173727,69302.74,69302.74,True,Fully Paid,True,2017-06,2017,2017-10,2017,False,0.0
78727734-13f3-4f68-8461-44d43966e792,2016-07-31,2017-04-06,249,89,2016-20163178,96133.3,96133.3,True,Fully Paid,True,2016-07,2016,2017-04,2017,False,0.0
0229f003-16d6-4819-b5c0-76693993476b,2017-07-31,2017-10-31,92,89,2017-20173811,37517.48,37517.48,False,Fully Paid,True,2017-07,2017,2017-10,2017,False,0.0
1af9cf6d-7b6a-455b-a323-1113557535d9,2016-07-31,2017-04-06,249,89,2016-20163178,50378.05,50378.05,True,Fully Paid,True,2016-07,2016,2017-04,2017,False,0.0
b9e68592-b82a-431c-8613-7ca578a5dc1e,2017-06-04,2017-10-31,149,89,2017-20173726,39081.0,39081.0,False,Fully Paid,True,2017-06,2017,2017-10,2017,False,0.0
9e24683d-d18b-4d4b-bb08-8672284444d7,2017-06-04,2017-10-31,149,89,2017-20173727,53305.32,53305.32,True,Fully Paid,True,2017-06,2017,2017-10,2017,False,0.0
581f1d8e-72d0-4439-b928-24baf020548d,2017-04-26,2017-10-31,188,89,2017-20173649,49609.96,49609.96,True,Fully Paid,True,2017-04,2017,2017-10,2017,False,0.0
27a2c9c9-c4c0-40f2-9daa-6255feff2672,2018-01-11,2018-08-01,202,89,2018-20184095,32276.48,32276.48,False,Fully Paid,True,2018-01,2018,2018-08,2018,False,0.0
4599115e-884e-4146-8f29-fbca8387e07f,2019-09-15,2019-10-15,30,89,2019-4889,48903.25,48903.25,False,Fully Paid,False,2019-09,2019,2019-10,2019,False,0.0
382b72f7-8ecc-4a93-b7a5-bae3e3297652,2017-04-26,2017-10-31,188,89,2017-20173649,26842.54,26842.54,True,Fully Paid,True,2017-04,2017,2017-10,2017,False,0.0
39d322b9-910f-4c48-9464-07f12c0cc552,2016-07-31,2017-04-06,249,89,2016-20163178,27885.61,27885.61,True,Fully Paid,True,2016-07,2016,2017-04,2017,False,0.0
93338ef8-613a-4d99-a9c0-1528b18f3a90,2016-07-31,2017-04-06,249,89,2016-20163178,34945.23,34945.23,True,Fully Paid,True,2016-07,2016,2017-04,2017,False,0.0
cde1cb66-c756-4744-a649-53e05ca4cadb,2017-07-31,2017-10-31,92,89,2017-20173816,34945.23,34945.23,False,Fully Paid,True,2017-07,2017,2017-10,2017,False,0.0
cfda4f51-7f03-4243-8567-a190ca30faf2,2017-08-30,2018-08-01,336,89,2017-20173895,34945.23,34945.23,False,Fully Paid,True,2017-08,2017,2018-08,2018,False,0.0
c1274e2e-008a-4db4-9d22-02fa700ae460,2017-08-08,2018-08-01,358,89,2017-20173853,14832.19,14832.19,False,Fully Paid,True,2017-08,2017,2018-08,2018,False,0.0
c8059962-d7c1-4a57-bcb5-e66f208ecc9e,2017-11-28,2018-08-01,246,89,2017-20174010,14832.19,14832.19,False,Fully Paid,True,2017-11,2017,2018-08,2018,False,0.0
d566cfd7-bf00-4076-984f-5edd5ed21097,2016-09-29,2017-04-06,189,89,2016-20163288,15728.41,15728.41,True,Fully Paid,True,2016-09,2016,2017-04,2017,False,0.0
e0ab1a3a-5901-46eb-81fa-645e5fb8a513,2017-02-28,2017-04-06,37,89,2017-20173545,15728.41,15728.41,False,Fully Paid,True,2017-02,2017,2017-04,2017,False,0.0
546d370d-f6a7-4de2-b04b-15bfb1a5ba1c,2017-07-31,2018-08-01,366,89,2017-20173835,15728.41,15728.41,False,Fully Paid,True,2017-07,2017,2018-08,2018,False,0.0
3862ec0f-ece5-4c66-962b-a9d06f34a518,2015-03-22,2015-03-29,7,89,2015-20152326,7546.75,7546.75,False,Fully Paid,False,2015-03,2015,2015-03,2015,False,0.0
846543bb-f126-4ee6-823e-3d76cb214e82,2015-03-31,2015-07-21,112,89,2015-20152349,7546.75,7546.75,False,Fully Paid,True,2015-03,2015,2015-07,2015,False,0.0
f6dfa4f1-f1ac-44dd-9719-32e56f994213,2017-06-30,2017-10-31,123,89,2017-20173756,7546.75,7546.75,False,Fully Paid,True,2017-06,2017,2017-10,2017,False,0.0
868151bf-11e2-4193-9998-414949f6a01f,2017-08-30,2018-08-01,336,89,2017-20173874,7546.75,7546.75,False,Fully Paid,True,2017-08,2017,2018-08,2018,False,0.0
59209787-49ca-440f-9284-de33bd1b9776,2014-10-31,2015-09-08,312,90,2014-20142191,103665.41,103665.41,False,Fully Paid,True,2014-10,2014,2015-09,2015,False,0.0
fda1302a-1d7a-4ed8-bb32-177e79aaf13d,2014-11-30,2015-09-08,282,90,2014-20142219,103665.41,103665.41,False,Fully Paid,True,2014-11,2014,2015-09,2015,False,0.0
1c5f1098-fe67-431c-afec-9caca48d82d1,2014-12-31,2015-09-10,253,90,2014-20142260,103665.41,103665.41,False,Fully Paid,True,2014-12,2014,2015-09,2015,False,0.0
961bc5c1-e33d-4c5d-9074-3f2066cfb6c6,2015-01-29,2015-09-10,224,90,2015-20152276,103665.41,103665.41,False,Fully Paid,True,2015-01,2015,2015-09,2015,False,0.0
46875b46-30f1-484d-b6bf-9756b0c4d41c,2016-05-29,2016-12-31,216,90,2016-20163073,55275.48,55275.48,False,Fully Paid,True,2016-05,2016,2016-12,2016,False,0.0
79e69051-8fc7-4946-abd8-ecf9d1a802c7,2014-11-10,2015-09-10,304,90,2014-20142206,50514.61,50514.61,False,Fully Paid,True,2014-11,2014,2015-09,2015,False,0.0
506cdc8d-2000-4a37-a32e-dec8780bf463,2016-03-31,2016-07-31,122,90,2016-20162995,25218.55,25218.55,False,Fully Paid,True,2016-03,2016,2016-07,2016,False,0.0
295cf072-5c8f-4e6b-83f8-5a0f55ff61bf,2022-01-31,2022-10-04,246,91,2022-5784,594678.57,594678.57,True,Fully Paid,True,2022-01,2022,2022-10,2022,False,0.0
4e115b46-037c-436b-bc76-7a0fe415ea40,2022-01-31,2022-10-04,246,91,2022-5784,230016.85,230016.85,True,Fully Paid,True,2022-01,2022,2022-10,2022,False,0.0
